Mergesort, array[500], k = 1
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
total time: ,,
61533600,,
Mergesort, array[500], k = n/4
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
k = n/4,27,
