Mergesort, array[100], k = 1
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
k = 1,0,
total time: ,,
27902200,,
Mergesort, array[100], k = n/4
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
k = n/4,18,
total time: ,,
15403000,,
Mergesort, array[100], k = n/2
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
k = n/2,44,
